22 288 298 300 310 320 330 340 350 360 370 
carboxyindole, Model 1, reactant, 1H2O D0
  480.4974               485.1648               501.6699
  543.7807               584.5899               596.8212
  645.4123               653.6589               682.7884
  722.0400               750.3682               767.8376
  781.7120               788.1325               808.3423
  813.4204               845.2166               875.7780
  890.5948               891.3118               952.1820
  960.9733               972.0933               997.2733
 1015.7614              1039.0677              1051.7750
 1133.2612              1177.8125              1179.0645
  1216.8388              1241.2138              1280.1442
  1317.2279              1328.8671              1357.0184
  1375.2558              1441.0229              1469.3300
  1499.6131              1517.8982              1551.3818
  1616.9147              1629.0886              1635.7770
  1651.4041              1662.9805              1683.8924
  1693.8904              3126.1813              3181.8223
  3193.1115              3205.6314              3218.0084
  3230.3334              3252.4670              3263.8101
  3337.1943              3424.6571              3609.0727
  3839.6472              3839.7574              3847.7211
3-carboxyindole, Model 6 2H2O  D10
 -736.7508                36.9455                45.4918
   50.9395                60.8889                69.6075
   84.3646                97.9743               120.0153
  137.6315               179.4871               197.7007
  206.1703               223.6779               229.9024
  231.0364               249.6478               253.2361
  256.3129               289.5772               310.4373
  334.7881               357.1192               392.3964
  404.0901               429.5454               465.5380
  493.6110               508.3887               517.7479
  540.3776               577.2229               590.4922
  596.9052               630.1036               647.5425
  662.5020               695.5205               726.5939
  766.4866               780.4167               789.9653
  807.3494               836.1849               863.2238
  884.4423               936.2751               961.3383
  970.4673               976.6652               997.2679
 1023.2864              1039.0821              1071.4674
  1138.0284              1179.2321              1184.3969
  1187.0005              1195.4714              1215.2400
  1228.8947              1240.1124              1279.5982
  1322.0306              1337.8054              1374.3218
  1412.2660              1489.1046              1502.5908
  1533.4263              1623.3707              1647.6717
  1658.6103              2278.1651              2315.7069
  2369.0100              2425.2122              2487.9790
  2650.5668              2794.5180              2795.5684
  2800.0601              3193.1084              3205.6311
  3218.0066              3230.3339              3264.0604
             33 288 298 300 310 320 330 340 350 360 370 
3-carboxyindole Model HCl ionised reactant, 2H2O D0
     9.9050                20.0171                36.7714
   46.1118                53.3433                57.4635
   70.3993                93.2242               102.9407
  104.9243               112.6399               129.2100
  139.5704               146.1385               149.1687
  163.1855               199.0416               219.7092
  237.5818               282.8777               294.3339
  302.2858               328.3702               329.8660
  369.7230               413.7627               433.7003
  446.7928               451.0490               482.9739
  493.6875               516.0576               539.2400
  555.2413               566.3867               591.9811
  607.9970               640.6552               649.6286
  706.0395               760.7626               775.5498
  777.1636               797.3303               800.9853
  874.5897               885.9682               899.8991
  913.4840               918.6751               975.2700
  1013.1761              1036.7303              1044.2830
  1137.4482              1166.7501              1178.1621
  1204.0484              1213.7386              1271.3307
  1276.8746              1295.5593              1355.8528
  1373.5164              1389.6920              1452.1016
  1492.0583              1529.0036              1547.4774
  1595.4893              1613.1622              1620.7253
  1632.8337              1650.1102              1658.7407
  1692.5270              1717.6726              1952.3809
  2523.3813              3196.5078              3207.4639
  3218.0410              3243.1470              3273.4249
  3353.7565              3541.9817              3613.6426
  3640.8460              3665.2758              3672.3613
  3776.8187              3816.4217              3861.9785
3-carboxyindole  Model HCl ionised reactant D11
    8.9121                19.5080                35.9870
   44.8858                50.7828                55.8007
   66.3879                80.8362                89.5573
   99.7885               101.4101               123.6008
  132.0470               140.8680               144.6461
  147.8899               159.5622               203.6180
  228.1584               233.5386               249.1046
  278.4023               287.5241               307.4940
  321.1673               333.1290               346.9888
  352.5031               360.0978               380.0733
  402.6548               417.1325               435.1625
  445.1187               504.2362               513.8764
  590.8655               593.8022               608.1752
  631.8356               643.4949               654.1080
  759.3081               768.0653               776.9649
  794.2824               805.9016               871.9693
  885.4481               888.9923               915.0279
   944.1600               968.2569               975.0866
  1013.0856              1036.7187              1054.3673
  1139.4040              1145.7713              1177.6717
  1184.9956              1189.6093              1203.5363
  1208.0430              1226.2707              1249.9503
  1281.4424              1349.8446              1370.7659
  1385.0877              1395.2421              1468.2439
  1485.5760              1519.2929              1540.3828
  1608.7403              1653.5592              1680.7211
  1840.7178              2447.8831              2576.1346
  2605.9360              2650.0084              2673.2913
  2691.2896              2720.7888              2786.9275
  2829.0228              3196.5086              3207.4650
  3218.0561              3243.1526              3273.9084
3-carboxyindole, Model HCl ionised TS  D0
 -925.5189                11.0605                34.7703
   38.7756                42.6885                46.0523
   67.1670                71.6686                79.6156
   96.9750               114.8289               130.9703
  138.9804               149.6454               161.1142
  168.4109               226.6309               240.1080
  250.7218               260.5977               280.4976
  308.8367               319.1081               350.2695
  373.1996               407.9465               423.9279
  428.1310               431.5812               456.1265
  493.5208               502.7444               536.8980
  576.4674               591.4587               603.7183
  648.0562               667.3562               703.8442
  718.1686               758.6756               767.9146
  781.9026               794.7343               838.2661
  866.1761               889.7012               896.8442
   930.5764               949.9515               962.4508
   983.7569              1023.8115              1039.6790
  1043.2704              1131.5821              1169.9948
  1181.7225              1206.7500              1227.2785
  1263.5477              1294.0449              1319.1609
  1351.6589              1372.0611              1427.7216
  1460.5556              1475.0006              1501.5741
  1516.9047              1567.6338              1603.7772
  1627.0697              1632.7038              1647.7655
  1648.9288              1664.7702              1755.9737
  2991.4062              3122.3468              3197.4980
  3208.7597              3217.4182              3221.6009
  3226.2743              3276.2375              3549.3940
  3593.6569              3647.7396              3730.9838
  3775.1337              3835.6408              3859.8269
3-carboxyindole,  Model HCl ionised TS  D11
 -702.3128                10.7864                34.0810
   37.2439                41.3397                43.5700
   63.6355                69.6057                75.3707
   92.3485                99.7262               112.6906
  131.7852               139.9820               156.2524
  164.5927               209.8560               220.3889
  227.1770               234.2674               243.6523
  260.3286               265.9251               300.4114
  302.8482               307.1439               324.0311
  353.9882               387.2681               397.9279
  423.3602               433.0371               476.3350
  491.0241               515.6260               532.9677
  582.3799               597.4757               605.1217
  641.0771               663.5599               682.8885
  690.5548               753.7730               764.7527
  780.7604               791.7024               823.5673
   861.2904               885.0507               912.6278
   960.2707               969.1953               983.9998
  1009.0932              1023.8212              1041.8044
  1043.6347              1084.7299              1136.2419
  1169.1005              1183.9025              1185.8715
  1189.4584              1199.8560              1203.7759
  1233.4435              1261.5400              1328.5676
  1346.9276              1371.8060              1412.9117
  1492.6361              1506.9473              1548.7987
  1629.0789              1658.7862              1736.6836
  2180.0103              2283.2395              2350.3266
  2571.4707              2638.6416              2640.0770
  2719.6825              2720.7291              2800.1053
  2827.2709              3197.5004              3208.7642
  3217.4527              3221.6143              3276.3791
               33 288 298 300 310 320 330 340 350 360 370 
3-carboxyindole Model HCl covalent reactant, 2H2O D0
    5.1253                11.7604                14.1381
   23.7806                41.2184                43.8030
   55.4292                62.1122                91.4896
  107.1381               111.1487               126.3671
  131.9642               142.1669               151.3047
  163.7134               190.0707               216.2456
  221.0539               232.5133               261.9128
  294.9315               310.4833               331.7957
  334.0039               357.3997               423.1692
  435.9779               442.2605               453.3082
  480.8216               513.1907               522.5988
  550.2839               588.1384               592.6461
  609.3794               620.8244               645.9993
  654.4693               702.0890               758.0708
  771.1537               784.5304               799.1186
  803.7083               873.5754               884.1538
  891.1688               898.0730               902.1666
   972.8662              1010.2385              1016.2314
  1039.6206              1050.6573              1137.5504
  1160.5148              1177.8634              1217.8959
  1273.7466              1286.1997              1357.7427
  1372.5214              1375.1343              1406.8411
  1453.3958              1493.6375              1530.4171
  1553.5252              1617.3580              1626.2163
  1629.2240              1633.0224              1660.5185
  1665.0877              1690.1512              1742.7170
  3171.8612              3189.2792              3200.0921
  3210.8264              3216.3216              3282.4874
  3361.3690              3623.4118              3646.7931
  3647.6805              3675.0665              3772.9740
  3810.2480              3842.7239              3856.2426
3-carboxyindole  Model HCl covalent reactant D11
    4.5966                11.3411                13.6877
  22.5616                40.2548                42.1650
  53.9399                59.8685                85.9500
  92.5910               103.5122               105.5733
 125.8169               138.9819               145.3587
 157.6811               159.7494               183.3457
 210.2770               224.2271               229.5431
 244.9313               249.0564               259.2952
 279.9393               298.1944               318.3892
 345.0037               366.5969               382.8316
 425.5756               430.4072               431.7476
 445.3063               450.9973               494.1507
 519.8280               587.4693               591.3506
 630.9413               635.8169               644.9991
 647.5910               728.2964               758.3310
 769.2096               775.9619               798.7648
 804.0087               873.0125               883.3005
  890.1873               952.5536               972.7407
 1010.3275              1010.9377              1039.5827
 1062.7827              1140.6123              1177.2060
 1189.4431              1190.7643              1195.3646
 1203.8900              1232.1665              1251.0310
 1257.1571              1285.4116              1351.0211
 1372.0407              1392.9324              1403.9522
 1488.0861              1521.2437              1546.1001
 1612.9793              1641.4616              1657.6877
 2318.1898              2443.5042              2612.9307
 2645.2864              2677.2115              2685.4625
 2717.9697              2773.0499              2804.4478
 2824.8560              3189.2770              3200.0904
 3210.8223              3216.3282              3282.5700
3-carboxyindole, Model HCl ionised TS  D0
 -925.5189                11.0605                34.7703
   38.7756                42.6885                46.0523
   67.1670                71.6686                79.6156
   96.9750               114.8289               130.9703
  138.9804               149.6454               161.1142
  168.4109               226.6309               240.1080
  250.7218               260.5977               280.4976
  308.8367               319.1081               350.2695
  373.1996               407.9465               423.9279
  428.1310               431.5812               456.1265
  493.5208               502.7444               536.8980
  576.4674               591.4587               603.7183
  648.0562               667.3562               703.8442
  718.1686               758.6756               767.9146
  781.9026               794.7343               838.2661
  866.1761               889.7012               896.8442
   930.5764               949.9515               962.4508
   983.7569              1023.8115              1039.6790
  1043.2704              1131.5821              1169.9948
  1181.7225              1206.7500              1227.2785
  1263.5477              1294.0449              1319.1609
  1351.6589              1372.0611              1427.7216
  1460.5556              1475.0006              1501.5741
  1516.9047              1567.6338              1603.7772
  1627.0697              1632.7038              1647.7655
  1648.9288              1664.7702              1755.9737
  2991.4062              3122.3468              3197.4980
  3208.7597              3217.4182              3221.6009
  3226.2743              3276.2375              3549.3940
  3593.6569              3647.7396              3730.9838
  3775.1337              3835.6408              3859.8269
3-carboxyindole,  Model HCl ionised TS  D11
 -702.3128                10.7864                34.0810
   37.2439                41.3397                43.5700
   63.6355                69.6057                75.3707
   92.3485                99.7262               112.6906
  131.7852               139.9820               156.2524
  164.5927               209.8560               220.3889
  227.1770               234.2674               243.6523
  260.3286               265.9251               300.4114
  302.8482               307.1439               324.0311
  353.9882               387.2681               397.9279
  423.3602               433.0371               476.3350
  491.0241               515.6260               532.9677
  582.3799               597.4757               605.1217
  641.0771               663.5599               682.8885
  690.5548               753.7730               764.7527
  780.7604               791.7024               823.5673
   861.2904               885.0507               912.6278
   960.2707               969.1953               983.9998
  1009.0932              1023.8212              1041.8044
  1043.6347              1084.7299              1136.2419
  1169.1005              1183.9025              1185.8715
  1189.4584              1199.8560              1203.7759
  1233.4435              1261.5400              1328.5676
  1346.9276              1371.8060              1412.9117
  1492.6361              1506.9473              1548.7987
  1629.0789              1658.7862              1736.6836
  2180.0103              2283.2395              2350.3266
  2571.4707              2638.6416              2640.0770
  2719.6825              2720.7291              2800.1053
  2827.2709              3197.5004              3208.7642
  3217.4527              3221.6143              3276.3791
                 33 288 298 300 310 320 330 340 350 360 370 
3-carboxyindole Model HCl covalent reactant, 2H2O D0
    5.1253                11.7604                14.1381
   23.7806                41.2184                43.8030
   55.4292                62.1122                91.4896
  107.1381               111.1487               126.3671
  131.9642               142.1669               151.3047
  163.7134               190.0707               216.2456
  221.0539               232.5133               261.9128
  294.9315               310.4833               331.7957
  334.0039               357.3997               423.1692
  435.9779               442.2605               453.3082
  480.8216               513.1907               522.5988
  550.2839               588.1384               592.6461
  609.3794               620.8244               645.9993
  654.4693               702.0890               758.0708
  771.1537               784.5304               799.1186
  803.7083               873.5754               884.1538
  891.1688               898.0730               902.1666
   972.8662              1010.2385              1016.2314
  1039.6206              1050.6573              1137.5504
  1160.5148              1177.8634              1217.8959
  1273.7466              1286.1997              1357.7427
  1372.5214              1375.1343              1406.8411
  1453.3958              1493.6375              1530.4171
  1553.5252              1617.3580              1626.2163
  1629.2240              1633.0224              1660.5185
  1665.0877              1690.1512              1742.7170
  3171.8612              3189.2792              3200.0921
  3210.8264              3216.3216              3282.4874
  3361.3690              3623.4118              3646.7931
  3647.6805              3675.0665              3772.9740
  3810.2480              3842.7239              3856.2426
3-carboxyindole  Model HCl covalent reactant D11
    4.5966                11.3411                13.6877
  22.5616                40.2548                42.1650
  53.9399                59.8685                85.9500
  92.5910               103.5122               105.5733
 125.8169               138.9819               145.3587
 157.6811               159.7494               183.3457
 210.2770               224.2271               229.5431
 244.9313               249.0564               259.2952
 279.9393               298.1944               318.3892
 345.0037               366.5969               382.8316
 425.5756               430.4072               431.7476
 445.3063               450.9973               494.1507
 519.8280               587.4693               591.3506
 630.9413               635.8169               644.9991
 647.5910               728.2964               758.3310
 769.2096               775.9619               798.7648
 804.0087               873.0125               883.3005
  890.1873               952.5536               972.7407
 1010.3275              1010.9377              1039.5827
 1062.7827              1140.6123              1177.2060
 1189.4431              1190.7643              1195.3646
 1203.8900              1232.1665              1251.0310
 1257.1571              1285.4116              1351.0211
 1372.0407              1392.9324              1403.9522
 1488.0861              1521.2437              1546.1001
 1612.9793              1641.4616              1657.6877
 2318.1898              2443.5042              2612.9307
 2645.2864              2677.2115              2685.4625
 2717.9697              2773.0499              2804.4478
 2824.8560              3189.2770              3200.0904
 3210.8223              3216.3282              3282.5700
3-carboxyindole, Model HCl covalent TS  D0
-1170.3960                10.9396                37.0372
   44.4007                49.8678                54.4948
   66.4239                72.1615                79.4886
   88.5799               109.6626               130.7742
  145.7804               204.6391               212.5323
  227.4527               245.3731               253.6179
  257.8401               284.3772               330.6406
  334.8823               352.0476               373.4384
  387.0411               407.9899               438.7547
  447.3941               479.8303               504.3560
  523.6832               539.4389               547.2323
  556.5037               568.2117               612.2253
  625.4034               667.5848               718.4111
  738.4313               743.6620               755.1876
  791.1337               802.0242               820.7772
  855.0637               862.4671               868.0430
   916.9654               942.5665               951.8001
   983.0627               991.4549               997.3258
  1017.1945              1072.0824              1090.9597
  1146.0117              1160.3376              1179.4699
  1200.1097              1215.3471              1274.0002
  1286.4583              1289.7835              1370.6735
  1409.0632              1436.0160              1450.7791
  1469.6178              1485.4436              1526.2092
  1549.1654              1560.1365              1629.8851
  1635.0474              1679.2756              1694.9063
  2525.7783              2847.5206              3046.9147
  3162.1809              3174.5449              3185.9290
  3196.8858              3208.5830              3245.0021
  3286.3011              3397.9545              3610.0007
  3832.1539              3834.5538              3842.3362
3-carboxyindole,  Model HCl covalent TS  D11
-875.4985                10.9401                36.4772
  42.9477                48.0830                52.1541
  63.2117                68.3863                76.7926
  86.6900               106.3291               127.9243
 142.2805               186.6402               197.1579
 202.7767               223.0671               234.4690
 241.4372               244.2462               261.2119
 269.1421               318.1660               326.8992
 343.4000               358.8336               380.6835
 390.7258               392.6861               406.5382
 412.2151               441.6499               474.6414
 497.2436               525.8484               556.2912
 569.2701               591.7628               610.4207
 616.1203               639.6904               657.2563
 719.9098               725.5509               746.8031
 754.3920               759.2191               789.1083
  799.0343               831.8126               865.0103
  924.9721               940.8650               951.5522
  983.6826               990.3642               997.2450
 1017.9707              1045.5792              1094.6397
 1146.0700              1164.0325              1181.0648
 1188.9039              1192.9482              1209.9790
 1216.8363              1227.5972              1269.3783
 1287.3324              1288.2959              1371.9156
 1422.3687              1436.4579              1461.6321
 1517.2293              1544.7709              1549.9555
 1814.3571              2084.8056              2212.0468
 2303.5463              2389.0085              2468.6953
 2650.9960              2788.7374              2791.6593
 2796.0281              3174.5431              3185.9298
 3196.8854              3208.5826              3245.5420
                  35 288 298 300 310 320 330 340 350 360 370 
6-nitro-3-carboxyindole Model HCl ionic reactant D0
    5.1253                11.7604                14.1381
   23.7806                41.2184                43.8030
   55.4292                62.1122                91.4896
  107.1381               111.1487               126.3671
  131.9642               142.1669               151.3047
  163.7134               190.0707               216.2456
  221.0539               232.5133               261.9128
  294.9315               310.4833               331.7957
  334.0039               357.3997               423.1692
  435.9779               442.2605               453.3082
  480.8216               513.1907               522.5988
  550.2839               588.1384               592.6461
  609.3794               620.8244               645.9993
  654.4693               702.0890               758.0708
  771.1537               784.5304               799.1186
  803.7083               873.5754               884.1538
  891.1688               898.0730               902.1666
   972.8662              1010.2385              1016.2314
  1039.6206              1050.6573              1137.5504
  1160.5148              1177.8634              1217.8959
  1273.7466              1286.1997              1357.7427
  1372.5214              1375.1343              1406.8411
  1453.3958              1493.6375              1530.4171
  1553.5252              1617.3580              1626.2163
  1629.2240              1633.0224              1660.5185
  1665.0877              1690.1512              1742.7170
  3171.8612              3189.2792              3200.0921
  3210.8264              3216.3216              3282.4874
  3361.3690              3623.4118              3646.7931
  3647.6805              3675.0665              3772.9740
  3810.2480              3842.7239              3856.2426
6-nitro-3-carboxyindole  Model HCl ionic reactant D11
    4.5966                11.3411                13.6877
  22.5616                40.2548                42.1650
  53.9399                59.8685                85.9500
  92.5910               103.5122               105.5733
 125.8169               138.9819               145.3587
 157.6811               159.7494               183.3457
 210.2770               224.2271               229.5431
 244.9313               249.0564               259.2952
 279.9393               298.1944               318.3892
 345.0037               366.5969               382.8316
 425.5756               430.4072               431.7476
 445.3063               450.9973               494.1507
 519.8280               587.4693               591.3506
 630.9413               635.8169               644.9991
 647.5910               728.2964               758.3310
 769.2096               775.9619               798.7648
 804.0087               873.0125               883.3005
  890.1873               952.5536               972.7407
 1010.3275              1010.9377              1039.5827
 1062.7827              1140.6123              1177.2060
 1189.4431              1190.7643              1195.3646
 1203.8900              1232.1665              1251.0310
 1257.1571              1285.4116              1351.0211
 1372.0407              1392.9324              1403.9522
 1488.0861              1521.2437              1546.1001
 1612.9793              1641.4616              1657.6877
 2318.1898              2443.5042              2612.9307
 2645.2864              2677.2115              2685.4625
 2717.9697              2773.0499              2804.4478
 2824.8560              3189.2770              3200.0904
 3210.8223              3216.3282              3282.5700
6-nitro-3-carboxyindole, Model HCl ionic TS  D0
  -708.0141                13.5237                29.3667
    34.4238                42.3296                47.2144
    54.5493                65.3371                72.7945
    79.0694                95.4109               100.5421
   112.0374               133.1007               152.7260
   161.5987               164.5234               165.5904
   220.5499               230.2288               252.5185
   259.0177               283.0944               299.8243
   308.0046               321.9947               337.4405
   376.5208               391.4459               420.9394
   426.9150               432.5433               442.6874
   455.8798               502.3766               521.2393
   555.7424               558.7344               589.7792
   600.5814               627.3508               678.0326
   699.1521               704.3469               719.9017
    764.3960               769.8345               776.2852
    812.6094               837.8152               852.1482
    860.4396               889.1017               927.5276
    941.6421               950.7916               956.6075
    978.9243              1022.0058              1039.9086
   1088.8734              1154.9663              1166.7293
   1202.3228              1234.1400              1266.0967
   1293.2731              1311.7567              1344.9990
   1361.5485              1391.6584              1436.9280
   1446.9187              1465.1168              1483.6302
   1514.7944              1545.9246              1575.6801
   1601.9573              1626.3352              1642.4400
   1646.2330              1647.6848              1665.5087
   1764.0449              3023.1328              3064.8782
   3217.0290              3238.5793              3248.8989
   3256.3345              3277.8984              3538.6261
   3587.3302              3627.3082              3741.8730
   3776.9222              3835.2494              3860.6111
6-nitro-3-carboxyindole,  Model HCl ionic TS  D11
 -400.6652                13.2677                28.5284
   33.8986                41.1974                44.7786
   53.3228                62.6133                66.9454
   76.7876                91.4548                94.8927
  108.7082               112.6369               132.9209
  151.7579               159.6126               160.1359
  214.0174               216.7480               223.6375
  228.4893               239.3365               254.9820
  269.0476               285.8584               293.6793
  301.6625               313.9094               324.5306
  330.1588               386.9621               399.7093
  410.1326               418.1066               433.3966
  460.0436               479.4855               491.3094
  510.5134               533.7235               551.5422
  557.1799               606.2869               615.3080
   674.0579               693.0398               697.4301
   702.9443               754.1435               763.5563
   769.9383               791.0905               810.5836
   839.5592               845.5839               885.3603
   915.9816               927.6977               966.2167
   983.6822              1021.9719              1048.3699
  1062.8630              1090.0637              1162.3063
  1167.1667              1181.2559              1185.4436
  1197.7324              1201.7263              1223.4622
  1260.6670              1305.3767              1333.7619
  1362.0513              1389.1305              1410.8529
  1472.0954              1497.0685              1545.1927
  1549.5649              1638.7847              1660.4120
  1742.7440              2197.5530              2242.5321
  2358.3740              2564.3772              2624.7525
  2635.8106              2721.0233              2727.8714
  2798.7446              2827.7197              3217.1650
  3248.9027              3256.3457              3278.0402
 0 288 298 300 310 320 330 340 350 360 370 
